Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Health,Exercise,Optimal health,5,1,Maintenance,,,2089,,Functional training,Add high intensity functional training to your workouts,"Incorporate functional exercises that mimic real-life movements to improve strength, stability, and mobility, enabling you to maintain an active lifestyle as you age.",,Sign me up,All,weekly,6 months,24,Muscles and Strength,https://www.muscleandstrength.com/workout/6-week-high-intensity-functional-training-workout,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.mdpi.com/2075-4663/6/3/76,,Muscles and Strength,Company,https://www.muscleandstrength.com/workout/6-week-high-intensity-functional-training-workout,Online,N/A,Free,No,None,,,4.6,https://uk.trustpilot.com/review/www.muscleandstrength.com,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,2,Development,"Physical Fitness,Swimming",Y,2090,2091,Swimming benefits,What are the benefits of swimming,"Find out how diving into swimming provides a low-impact, full-body workout, cardiovascular health, and improved endurance.","Swimming offers a non-weight-bearing exercise option that engages the entire body, building cardiovascular fitness, strength, and flexibility. It is suitable for all ages and fitness levels, supporting overall wellbeing.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.britishswimming.org/documents/1079/1._The_Health_and_Wellbeing_Benefits_of_Swimming_June_2017.pdf,,Swimming,Charity,https://www.swimming.org/poolfinder/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Swimming,Charity,https://www.swimming.org/justswim/8-benefits-of-swimming/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Speedo,Company,https://www.speedo.com/uk/en,Online,N/A,Paid,Invite,AWIN=7697,,,4.2,https://uk.trustpilot.com/review/speedo.com,N/A,Yearly,,Wiggle UK,Company,https://www.wiggle.com/,,,Paid,Invite,AWIN= 1857,,,,,,,
Health,Exercise,Preventative Care,2,2,Maintenance,,,2091,,Start swimming,Start adding swimming to your exercise routine,Get into the habit of going swimming regularly to create a new habit that provides numerous health benefits.,,Sign me up,All,weekly,6 months,24,Swimming,https://www.swimming.org/poolfinder/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.britishswimming.org/documents/1079/1._The_Health_and_Wellbeing_Benefits_of_Swimming_June_2017.pdf,,Swimming,Charity,https://www.swimming.org/poolfinder/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Mind,Optimal health,5,2,Development,Meditation,Y,2092,2093,Mediation practice,Learn about practicing Transcendental Meditation,"Learn about Transcendental Meditation  (TM) for relaxation, stress reduction, and enhanced mental clarity.","Transcendental Meditation (TM) is a technique that involves silently repeating a mantra to achieve a state of deep relaxation and heightened awareness. Regular practice can reduce stress, improve focus, and promote overall mental and emotional wellbeing.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.science.org/doi/abs/10.1126/science.167.3926.1751,,Psych news daily,Content writer,https://www.psychnewsdaily.com/how-to-do-transcendental-meditation/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Very well mind,Content writer,https://www.verywellmind.com/transcendental-meditation-and-its-many-benefits-4159899,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Complete unity yoga,Company,https://completeunityyoga.com/,Online,N/A,Paid,Invite,AWIN=29057,,,4.8,https://uk.trustpilot.com/review/completeunityyoga.com,N/A,Yearly,,Complete Unity Yoga,Company,https://completeunityyoga.com/,,,Paid,Invite,AWIN=29057,,,,,,,
Health,Mind,Optimal health,5,2,Maintenance,,,2093,,Practice Mediation,Start practicing Transcendental Meditation,"Regularly practice Transcendental Meditation, a technique that involves silently repeating a mantra to promote deep relaxation, reduce stress, enhance focus, and improve overall mental wellbeing.",,Sign me up,All,daily,2 months,56,Psych news daily,https://www.psychnewsdaily.com/how-to-do-transcendental-meditation/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.science.org/doi/abs/10.1126/science.167.3926.1751,,Psych news daily,Content writer,https://www.psychnewsdaily.com/how-to-do-transcendental-meditation/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,1,Development,,,2094,2095,Networking events,Could you organise a networking event,"Learn about how you can organise a networking event to foster professional connections, knowledge sharing, and collaboration within the industry.","Facilitating industry networking events brings professionals together, enabling them to exchange ideas, build relationships, and explore collaboration opportunities. It contributes to professional growth, expands networks, and strengthens the industry ecosystem.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://journals.co.za/doi/abs/10.10520/EJC22385,,Red water events,Company,https://www.redwaterevents.com/blog/how-to-facilitate-a-networking-event,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Indeed,Company,https://www.indeed.com/career-advice/career-development/planning-a-networking-event,Online,N/A,Free ,No,None,,,2.9,https://uk.trustpilot.com/review/www.indeed.com,N/A,Yearly,,Eventia,Content writer,https://www.eventtia.com/en/blog/fun-and-engaging-networking-ideas-to-make-your-business-event-a-success,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,1,Maintenance,,,2095,,Run a networking event,Start organising regular networking events,"Arrange a regular networking event to bring together relevant professionals, allowing individuals to connect, exchange knowledge, and explore opportunities for upskilling.",,Sign me up,Uk,every 3 months,2 years,8,Red water events,https://www.redwaterevents.com/blog/how-to-facilitate-a-networking-event,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://journals.co.za/doi/abs/10.10520/EJC22385,,Red water events,Company,https://www.redwaterevents.com/blog/how-to-facilitate-a-networking-event,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Share,Teaching,5,2,Development,,,2096,2097,Community Learning,Learn about initiating a community-based learning program,"Learn about initiating a community-based learning program to promote education, skill development, and lifelong learning.","Starting a community learning initiative creates opportunities for individuals to learn new skills, share knowledge, and engage in continuous learning. It fosters personal growth, community development, and the cultivation of a culture of learning.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,UCL,Company,https://www.ucl.ac.uk/teaching-learning/publications/2019/nov/five-steps-developing-community-engaged-learning-programme-module-or-project,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/ucl.ac.uk,N/A,Yearly,,Forbes,Company,https://www.forbes.com/sites/forbesbusinesscouncil/2022/04/13/how-to-make-community-based-learning-a-crucial-component-of-your-learning-and-development-program/?sh=9e0e723bf1ce,Online,N/A,Free ,No,None,,,1.8,https://uk.trustpilot.com/review/www.forbes.com,N/A,Yearly,,My community,Charity,https://mycommunity.org.uk/how-to-get-started-with-a-project-in-your-community,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Learning,Share,Teaching,5,2,Maintenance,,,2097,,Community Learning,Set up a community-based learning program,A community-based learning program is a great way to help others and give back.,,Sign me up,Uk,monthly,1 year,12,UCL,https://www.ucl.ac.uk/teaching-learning/publications/2019/nov/five-steps-developing-community-engaged-learning-programme-module-or-project,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,UCL,Company,https://www.ucl.ac.uk/teaching-learning/publications/2019/nov/five-steps-developing-community-engaged-learning-programme-module-or-project,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/ucl.ac.uk,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Development,,,2098,2099,Teach yoga,Learn about starting your journey to begin teaching yoga,"Learn about teaching yoga, to start sharing the practice of yoga to promote physical well-being, flexibility, mindfulness, and stress reduction.","Teaching yoga allows you to guide others in a holistic practice that combines physical postures, breathing techniques, and mindfulness. It promotes strength, flexibility, relaxation, and mental clarity, supporting overall wellbeing and a balanced lifestyle.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of excellence,Company,https://www.centreofexcellence.com/shop/200hr-yoga-teacher-training-diploma-course/,Online,N/A,Paid,Pending,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,,Ori gym,Company,https://origympersonaltrainercourses.co.uk/blog/why-do-yoga-teacher-training,Online,N/A,Free,No,None,,,4.9,https://uk.trustpilot.com/review/origympersonaltrainercourses.co.uk,N/A,Yearly,,Ori gym,Company,https://origympersonaltrainercourses.co.uk/blog/why-become-a-yoga-teacher,Online,N/A,Free ,No,None,,,4.9,https://uk.trustpilot.com/review/origympersonaltrainercourses.co.uk,N/A,Yearly,,New Skill Academy,Company,https://newskillsacademy.co.uk/,,,Paid,Invite,AWIN=31125,,,,,,,
Learning,Upskill,Teaching,5,1,Maintenance,,,2099,,Be a yoga teacher,Start training to become a yoga instructor,Start training to become a yoga instructor and create a healthy habit of continuous learning while learning a new marketable skill.,,Sign me up,All,weekly,6 months,24,Centre of excellence,https://www.centreofexcellence.com/shop/200hr-yoga-teacher-training-diploma-course/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of excellence,Company,https://www.centreofexcellence.com/shop/200hr-yoga-teacher-training-diploma-course/,Online,N/A,Paid,Pending,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Development,,,2100,2101,Teach Pilates,Learn about starting your journey to begin teaching Pilates,"Learn about becoming a Pilates teacher to help instruct individuals in the practice of Pilates to enhance core strength, posture, flexibility, and body awareness.","Teaching Pilates involves guiding individuals through exercises that target core stability, flexibility, and muscular balance. It helps improve posture, develop long, lean muscles, and enhance body awareness, contributing to overall physical well-being.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of excellence,Company,https://www.centreofexcellence.com/shop/pilates-diploma-course/,Online,N/A,Paid,Pending,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,,Core pilates studio,Company,https://corepilatesstudios.co.uk/why-become-a-pilates-instructor/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Sheppard method pilates,Company,https://sheppardmethodpilates.com/become-pilates-instructor/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,New Skill Academy,Company,https://newskillsacademy.co.uk/,,,Paid,Invite,AWIN=31125,,,,,,,
Learning,Upskill,Teaching,5,1,Maintenance,,,2101,,Be a Pilates teacher,Start training to become a Pilates instructor,Start training to become a Pilates instructor and create a healthy habit of continuous learning while learning a new marketable skill.,,Sign me up,All,weekly,6 months,24,Centre of excellence,https://www.centreofexcellence.com/shop/pilates-diploma-course/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of excellence,Company,https://www.centreofexcellence.com/shop/pilates-diploma-course/,Online,N/A,Paid,Pending,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Development,,,2102,2103,Swimming coach,Learn about becoming a swimming coach,Turn a love of swimming into coaching and mentoring swimmers of all levels.,"As a swimming coach, you can provide guidance, training, and support to swimmers to enhance their technique, build endurance, and develop a lifelong passion for swimming. It fosters physical fitness, discipline, and a sense of accomplishment.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Swimming,Charity,https://www.swimming.org/ios/swimming-teacher-training/,Online,N/A,Paid,No,None,,,N/A,N/A,N/A,Quarterly,,Swimming,Charity,https://www.swimming.org/ios/2022/03/09/top-10-reasons-become-swimming-teacher/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Bluewaves swim,Company,https://www.bluewaveswim.co.uk/blog/develop-your-career-as-a-swimming-teacher/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Maintenance,,,2103,,Be a swimming coach,Start your journey to become a swimming coach,Train to become a swimming coach and create a healthy habit of continuous learning while gaining a new marketable skill.,,Sign me up,Uk,weekly,5 months,20,Swimming,https://www.swimming.org/ios/swimming-teacher-training/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Swimming,Charity,https://www.swimming.org/ios/swimming-teacher-training/,Online,N/A,Paid,??,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Development,,,2104,2105,Personal trainer,Learn about becoming a personal trainer,"Become a personal trainer to help individuals achieve their fitness goals through personalised exercise programs, motivation, and support.","As a personal trainer, you design customised exercise plans, provide guidance on proper form, and offer motivation and accountability to clients. It enables individuals to improve their fitness levels, reach specific goals, and adopt a healthier lifestyle.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Pure gym,Company,https://www.puregym.com/landing/becoming-a-personal-trainer/,Online,N/A,Paid,??,None,,,3.9,https://uk.trustpilot.com/review/www.puregym.com,N/A,Yearly,,Healthline,Content writer,https://www.healthline.com/health/fitness/benefits-of-personal-training,Online,N/A,Free ,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Yearly,,Ori gym,Company,https://origympersonaltrainercourses.co.uk/blog/should-i-become-a-personal-trainer,Online,N/A,Free ,No,None,,,4.9,https://uk.trustpilot.com/review/origympersonaltrainercourses.co.uk,N/A,Yearly,,New Skill Academy,Company,https://newskillsacademy.co.uk/,,,Paid,Invite,AWIN=31125,,,,,,,
Learning,Upskill,Teaching,5,1,Maintenance,,,2105,,Be a personal trainer,Study to become a personal trainer,Study to become a personal trainer and create a healthy habit of continuous learning while also learning a marketable skill.,,Sign me up,Uk,weekly,4 months,16,Pure gym,https://www.puregym.com/landing/becoming-a-personal-trainer/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Pure gym,Company,https://www.puregym.com/landing/becoming-a-personal-trainer/,Online,N/A,Paid,No,None,,,3.9,https://uk.trustpilot.com/review/www.puregym.com,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
