Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Health,Exercise,Preventative care,2,1,Development,,,2108,2109,Running for fun,Not all running needs to be serious.,"Taking part in fun runs is a great way to promote fitness, enjoy community spirit, and support charitable causes.","Participating in fun runs offers opportunities for physical activity, encourages a sense of camaraderie, and allows individuals to contribute to charitable organisations. It promotes a healthy lifestyle and supports community initiatives.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://hrcak.srce.hr/262526,,Findarace.com,Company,https://findarace.com/fun-runs,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Party Goat,Company,https://partygoat.com/blogs/party-guide/what-are-the-benefits-of-a-fun-run,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Pro:Direct Sport,Company,https://www.awin1.com/cread.php?awinmid=6667&awinaffid=1198638&ued=https%3A%2F%2Fwww.prodirectsport.com%2Frunning%2F,Online,N/A,Paid,Approved,AWIN=6667,,,4.1,https://uk.trustpilot.com/review/www.prodirectsport.com,N/A,Yearly,gap,Alexandra Sports,Company,https://www.awin1.com/cread.php?awinmid=20567&awinaffid=1198638&ued=https%3A%2F%2Fwww.alexandrasports.com%2F,Online,N/A,Paid,Approved,AWIN= 20567,,,3.9,https://uk.trustpilot.com/review/www.alexandrasports.com,N/A,Yearly,
Health,Exercise,Preventative care,2,1,Maintenance,,,2109,,Do a fun run,Take part in a local fun run.,Start regularly taking part in fun runs near you and improve your fitness whilst also getting involved in the community.,,Sign me up,UK,every 3 months,3 years,8,Find a race,https://findarace.com/fun-runs,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://hrcak.srce.hr/262526,,Findarace.com,Company,https://findarace.com/fun-runs,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Advanced brain & body fitness,4,3,Development,"Physical Fitness,Running",Y,2110,2111,Half marathon,Learn about what it takes to do a half marathon.,"Read about the commitment needed to start training for a half marathon to improve endurance, set and achieve fitness goals, and enhance personal achievement.","Training for a half marathon involves structured running programs that gradually build stamina and fitness levels. It fosters discipline, perseverance, and self-motivation, leading to improved physical fitness and a sense of accomplishment.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://hrcak.srce.hr/262526,,Runner's World,Company,https://www.runnersworld.com/uk/training/half-marathon/a25887045/beginner-half-marathon-training-schedule/,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/www.runnersworld.com,N/A,Yearly,Gap,Verywell Fit,Content writer,https://www.verywellfit.com/reasons-to-run-a-half-marathon-2911077,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/www.verywellfit.com,N/A,Yearly,,Freetrain,Company,https://freetrain.co.uk/,Online,N/A,Paid,Pending,AWIN= 30609,,,3.3,https://uk.trustpilot.com/review/freetrain.co.uk,N/A,Yearly,gap,Alexandra Sports,Company,https://www.awin1.com/cread.php?awinmid=20567&awinaffid=1198638&ued=https%3A%2F%2Fwww.alexandrasports.com%2F,Online,N/A,Paid,Approved,AWIN= 20567,,,3.9,https://uk.trustpilot.com/review/www.alexandrasports.com,N/A,Yearly,
Health,Exercise,Advanced brain & body fitness,4,3,Maintenance,,,2111,,Do a half marathon,Train for a half marathon.,Sign up and train for your first half marathon and set yourself a challenging fitness goal.,,Sign me up,All,weekly,6 months,24,Runner's World,https://www.runnersworld.com/uk/training/half-marathon/a25887045/beginner-half-marathon-training-schedule/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://hrcak.srce.hr/262526,,Runner's World,Company,https://www.runnersworld.com/uk/training/half-marathon/a25887045/beginner-half-marathon-training-schedule/,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/www.runnersworld.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Outer circle,3,2,Development,Give Back,Y,2112,2113,Parkrun volunteer,You don't have to run to get involved with the Parkrun.,"Offer your time and support to assist in organising and facilitating Parkruns, promoting community fitness and wellbeing.","Volunteering at Parkruns involves various roles, such as marshalling, timing, or supporting participants. It fosters community engagement, encourages physical activity, and contributes to the success and inclusivity of local fitness events.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,Parkrun,Company,https://volunteer.parkrun.com/principles/volunteer-roles,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/parkrun.com,N/A,Yearly,Gap,Parkrun,Company,https://blog.parkrun.com/uk/2022/11/23/eight-reasons-to-try-volunteering-at-parkrun/,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/parkrun.com,N/A,Yearly,,Running 101,Company,https://running101.co.uk/5-reasons-why-you-should-volunteer-atleast-once-at-parkrun/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Pro:Direct Sport,Company,https://www.awin1.com/cread.php?awinmid=6667&awinaffid=1198638&ued=https%3A%2F%2Fwww.prodirectsport.com%2Frunning%2F,Online,N/A,Paid,Approved,AWIN=6667,,,4.2,https://uk.trustpilot.com/review/www.prodirectsport.com,N/A,Yearly,
Community,Contribute,Outer circle,3,2,Maintenance,,,2113,,Parkrun volunteer,Start volunteering at Parkruns.,Start volunteering at a Parkrun near you and give back to the local fitness community.,,Sign me up,UK,every 2 weeks,1 year,24,Parkrun,https://volunteer.parkrun.com/principles/volunteer-roles,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,Parkrun,Company,https://volunteer.parkrun.com/principles/volunteer-roles,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/parkrun.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,2,Development,"Something New,Give Back,Charity",Y,2118,2119,Charitable trustee,Find out how to become a trustee on a local charity board.,"Becoming a trustee on the board of a charity that means something to you is a great way support these causes, participate in decision-making and drive positive change.","Participating in local committees or boards allows individuals to have a voice in community matters, contribute their skills and expertise, and shape the future of their locality. It fosters civic responsibility, strengthens community ties, and creates opportunities for personal and collective growth.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,Getting on Board,Charity,https://www.gettingonboard.org/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Ellevate,Company,https://www.ellevatenetwork.com/articles/7585-this-is-why-joining-a-board-is-great-for-your-career,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,BoardSource,Charity,https://boardsource.org/fundamental-topics-of-nonprofit-board-service/composition-recruitment/board-service/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,2,Maintenance,,,2119,,Charitable trustee,Become a trustee on a local charity board.,Actively contribute your insights and expertise to decision-making processes of a local charity board.,,Sign me up,Uk,monthly,2 years,24,Getting on Board,https://www.gettingonboard.org/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,Getting on Board,Charity,https://www.gettingonboard.org/free-resources-for-aspiring-trustees,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Expand,Social/community engagement,4,2,Development,"Something New,Give Back,Sports",Y,2120,2121,Create a sports team,Could you organise your own sports team?,"Learn about how you could create and manage your own local sports team, fostering teamwork, fitness, and a sense of community.","Organising a sports team involves bringing individuals together to participate in athletic activities, promoting physical fitness, skill development, and camaraderie. It provides an avenue for friendly competition, social interaction, and a shared passion for sports.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,PlayerWanted,Company,https://www.playerwanted.co.uk/register/team,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Athletics Weekly,Content writer,https://athleticsweekly.com/aw-promotion/the-many-benefits-of-getting-involved-in-team-sports-1039958472/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Magic League,Content writer,https://www.magicleague.co.uk/league-management-advice-guidance/how-to-start-a-sports-league/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Pro:Direct Sport,Company,https://www.awin1.com/cread.php?awinmid=6667&awinaffid=1198638&ued=https%3A%2F%2Fwww.prodirectsport.com%2Frunning%2F,Online,N/A,Paid,Approved,AWIN=6667,,,4.2,https://uk.trustpilot.com/review/www.prodirectsport.com,N/A,Yearly,
Community,Expand,Social/community engagement,4,2,Maintenance,,,2121,,Start a sports team,Create your own sports team.,Creating and managing your own sports team is a great way of keeping yourself and others fit.,,Sign me up,Uk,every 2 weeks,6 months,12,PlayerWanted,https://www.playerwanted.co.uk/register/team,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,PlayerWanted,Company,https://www.playerwanted.co.uk/register/team,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Expand,Giving back,5,2,Development,"Something New,Give Back",Y,2122,2123,Community projects,Could you lead a community project?,Look into taking a leadership role in initiating and guiding community projects or initiatives to address local needs and improve the community.,"Leading community projects or initiatives allows individuals to make a positive impact in their community by addressing specific issues, fostering collaboration, and driving positive change. It encourages civic engagement, strengthens community bonds, and creates a sense of pride and accomplishment.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,My Community,Charity,https://mycommunity.org.uk/how-to-get-started-with-a-project-in-your-community,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Charities Aid Foundation,Charity,https://www.cafonline.org/my-personal-giving/long-term-giving/resource-centre/supporting-community-led-initiatives,Online,N/A,Free,No,None,,,2.1,https://uk.trustpilot.com/review/www.cafonline.org,N/A,Yearly,,PrepScholar,Content writer,https://blog.prepscholar.com/129-examples-of-community-service-projects,Online,N/A,Free,No,None,,,4.6,https://uk.trustpilot.com/review/prepscholar.com,N/A,Yearly,gap,,,,,,,,,,,,,,,
Community,Expand,Giving back,5,2,Maintenance,,,2123,,Community projects,Set up and run your own community projects.,Start leading your own community projects and make a difference in your local community.,,Sign me up,UK,weekly,6 months,24,My Community,https://mycommunity.org.uk/how-to-get-started-with-a-project-in-your-community,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,My Community,Charity,https://mycommunity.org.uk/how-to-get-started-with-a-project-in-your-community,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,3,Development,,,2124,2125,Help reduce stress,Learn about Mindfulness Based Stress Reduction (MBSR).,"Read about the benefits of taking part in an MBSR program to learn techniques that reduce stress, enhance wellbeing, and promote mindfulness.","Learning MBSR involves engaging in mindfulness practices, such as meditation and gentle movement, to cultivate awareness, manage stress, and promote overall wellbeing. It provides tools to navigate daily challenges, enhance resilience, and foster a greater sense of inner calm and balance.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of Excellence,Company,https://www.centreofexcellence.com/shop/mindfulness-based-stress-reduction-mbsr-diploma-course/,Online,N/A,Paid,Rejected,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,Gap,Mindful Leader,Charity,https://www.mindfulleader.org/what-is-mbsr,Online,N/A,Free,No,None,,,4.8,https://uk.trustpilot.com/review/mindfulleader.org,N/A,Yearly,,Verywell Mind,Content writer,https://www.verywellmind.com/benefits-of-mindfulness-based-stress-reduction-88861,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,New Skill Academy,Company,https://www.awin1.com/cread.php?awinmid=31125&awinaffid=1198638&ued=https%3A%2F%2Fnewskillsacademy.com%2F,Online,N/A,Paid,Approved,AWIN=31125,,,4.8,https://uk.trustpilot.com/review/newskillsacademy.co.uk,N/A,Yearly,
Learning,Upskill,Teaching,5,3,Maintenance,,,2125,,Take a MBSR course,Take a Mindfulness Based Stress Reduction course.,A Mindfulness Based Stress Reduction course will help you to work on yours and others mental health.,,Sign me up,All,weekly,3 months,12,Udemy,https://click.linksynergy.com/deeplink?id=L8N3em0sP4o&mid=47900&murl=https://www.udemy.com/course/mbsr-mindfulness-based-stress-reduction-online-course/?kw=mindfulness&#43;based&#43;stress&amp;src=sac,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Udemy,Company,https://click.linksynergy.com/deeplink?id=L8N3em0sP4o&mid=47900&murl=https://www.udemy.com/course/mbsr-mindfulness-based-stress-reduction-online-course/?kw=mindfulness&#43;based&#43;stress&amp;src=sac,Online,N/A,Paid,Approved,Rakuten,,,2.1,https://uk.trustpilot.com/review/udemy.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Mind,Advanced brain & body fitness,4,3,Development,"Mental Health,MBSR",Y,2126,2127,How to reduce stress,Read about Mindfulness Based Stress Reduction (MBSR).,"Read about incorporating regular mindfulness practices into your daily life to reduce stress, increase self-awareness, and enhance overall wellbeing.","Practicing MBSR involves integrating mindfulness techniques into daily routines, promoting present-moment awareness, and reducing the impact of stress. It supports mental and emotional wellbeing, improves focus, and cultivates a greater sense of balance and inner peace.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S0022399903005737,,Udemy,Company,https://click.linksynergy.com/deeplink?id=L8N3em0sP4o&mid=47900&murl=https://www.udemy.com/course/mbsr-mindfulness-based-stress-reduction-online-course/?kw=mindfulness&#43;based&#43;stress&amp;src=sac,Online,N/A,Paid,Approved,Rakuten,,,2.1,https://uk.trustpilot.com/review/udemy.com,N/A,Yearly,Gap,Positive Psychology,Content writer,https://positivepsychology.com/benefits-of-mindfulness/,Online,N/A,Free,No,None,,,4.4,https://uk.trustpilot.com/review/positivepsychology.com,N/A,Yearly,,Verywell Mind,Content writer,https://www.verywellmind.com/benefits-of-mindfulness-based-stress-reduction-88861,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Complete Unity Yoga,Company,https://www.awin1.com/cread.php?awinmid=29057&awinaffid=1198638&ued=https%3A%2F%2Fcompleteunityyoga.com%2F,Online,N/A,Paid,Approved,AWIN=29057,,,4.8,https://uk.trustpilot.com/review/completeunityyoga.com,N/A,Yearly,
Health,Mind,Advanced brain & body fitness,4,3,Maintenance,,,2127,,Practice MBSR,Practice Mindfulness Based Stress Reduction daily.,Start incorporating MBSR techniques to your daily routine to create a habit of improving your mental wellness.,,Sign me up,All,daily,1 month,28,Udemy,https://click.linksynergy.com/deeplink?id=L8N3em0sP4o&mid=47900&murl=https://www.udemy.com/course/mbsr-mindfulness-based-stress-reduction-online-course/?kw=mindfulness&#43;based&#43;stress&amp;src=sac,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S0022399903005737,,Udemy,Company,https://click.linksynergy.com/deeplink?id=L8N3em0sP4o&mid=47900&murl=https://www.udemy.com/course/mbsr-mindfulness-based-stress-reduction-online-course/?kw=mindfulness&#43;based&#43;stress&amp;src=sac,Online,N/A,Paid,Approved,Rakuten,,,2.1,https://uk.trustpilot.com/review/udemy.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Learning,Share,Up- and Re-skilling,3,3,Development,"Current Job,Upskilling,Early Retirement,Knowledge sharing",Y,2128,2129,Educational content,How to start making educational videos.,"Learn about contributing to the knowledge-sharing community and showcase your passion and expertise, by creating a TikTok or YouTube channel to share and inspire others to learn and grow.","Starting a TikTok or YouTube channel provides a platform to share expertise, teach valuable skills, and inspire others on various subjects. It fosters a sense of community, encourages learning in an accessible format, and empowers individuals to explore new interests or develop existing talents.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",,,TechSoup,Charity,https://blog.techsoup.org/posts/how-to-create-great-educational-content-on-tiktok,Online,N/A,Free,No,None,,,2,https://uk.trustpilot.com/review/www.techsoup.org,N/A,Yearly,Gap,Makematic,Content writer,https://makematic.com/blog/10-reasons-why-educational-videos-are-super-effective/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,webdew,Company,https://www.webdew.com/blog/youtube-educational-videos,Online,N/A,Free,No,None,,,4.6,https://uk.trustpilot.com/review/webdew.com,N/A,Yearly,gap,Centre of Excellence,Company,https://www.centreofexcellence.com/shop/how-to-grow-a-youtube-channel-diploma-course/,Online,all,Paid,Rejected,AWIN=21667,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,
